principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.8581076389454767,507.80808591486016,479.8512583152722,525.9449691480174
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.9425434198794371,513.7539876467347,483.19937630280674,530.864539920052
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.0269792008133973,517.6257819437421,486.54749429034115,537.5211382814794
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.1114149817473575,522.9003463051101,489.89561227787567,547.5647719176648
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.1958507626813177,526.7158482618503,493.4388928320382,550.6972546806771
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.2802865436152784,535.1726394965694,499.3028180251903,553.8297374436894
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.3647223245492386,539.0715751137795,514.358022708896,556.9622202067017
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.449158105483199,545.9216677447024,517.5255585299984,564.274239546126
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.5335938864171594,550.1677136230148,520.6930943511009,567.4528901805699
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.6180296673511196,553.5237419278195,523.8606301722033,574.5108143532439
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.70246544828508,556.5140148122102,527.0281659933057,577.4155310134431
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.78690122921904,560.2425378155406,530.564826873878,580.1513842708073
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.8713370101530002,564.9215164870109,534.5767155885203,582.8872375281715
9DTact,ball8,diameter_px,hardness,soft,6,force_N,2.955772791086961,583.8785900497544,566.2896780314377,588.7963934003803
9DTact,ball8,diameter_px,hardness,soft,6,force_N,3.040208572020921,590.1651411519748,561.919568530728,593.6889701950195
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.16939202026627043,186.91782738259232,178.07240260434,232.5021293397882
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.25382780120023074,205.84394706492998,184.9411410487044,241.12832870191832
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.33826358213419105,235.96123132632272,193.9721453055985,292.17306473309736
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.42269936306815137,216.42546120625173,198.52904568123955,299.72142829857773
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.5071351440021117,278.73085510067193,274.78151809673096,323.4410952248087
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.591570924936072,299.384957986279,284.3764574992101,316.70206376117335
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.6760067058700323,327.490754752952,293.9713969016893,336.1227619069455
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.7604424868039926,355.5434600527177,303.56633630416843,359.3382698253996
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.8448782677379529,370.0010498562288,337.79372725267064,374.9641581984899
9DTact,ball8,diameter_px,hardness,medium,5,force_N,0.9293140486719133,369.8654398839375,348.97909640131746,380.66382988705806
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.0137498296058736,384.8610291927531,360.1644655499643,404.1039432191388
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.0981856105398338,400.49946810914605,371.3498346986111,419.28746614332937
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.1826213914737942,416.1379070255391,382.53520384725795,429.83887080244693
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.2670571724077546,431.7763459419321,393.72057299590483,440.3902754615645
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.3514929533417148,420.9937743499296,408.7189397709811,444.533637899299
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.435928734275675,431.28828158100384,414.9069135223662,444.994709484628
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.5203645152096354,441.58278881207815,421.09488727375134,455.8560929248159
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.6048002961435959,451.87729604315246,427.28286102513647,466.71747636500385
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.689236077077556,462.1718032742267,433.4708347765216,477.57885980519177
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.7736718580115163,472.46631050530095,455.3399010762475,488.44024324537963
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.8581076389454767,463.3311880052732,460.2138405772624,478.85369901235276
9DTact,ball8,diameter_px,hardness,medium,5,force_N,1.9425434198794371,471.45507617218937,465.0877800782773,487.4096232112791
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.0269792008133973,479.5789643391055,469.9617195792922,494.779842108109
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.1114149817473575,487.7028525060216,474.8356590803071,502.15006100493883
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.1958507626813177,495.8267406729377,486.05732379974853,509.5202799017687
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.2802865436152784,503.9506288398539,498.45746001836096,516.8904987985986
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.3647223245492386,510.496509486055,502.35871353932373,518.7444904119085
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.449158105483199,506.2599670602865,500.5535194561183,523.8555692422759
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.5335938864171594,510.16122058124927,503.7288185705514,520.9457382712831
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.6180296673511196,514.062474102212,508.05195765826113,521.2980598646756
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.70246544828508,522.4146053207068,512.3750967459708,524.6880402377415
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.78690122921904,528.0780206108074,516.6982358336807,531.9747060787656
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.8713370101530002,531.4680009838733,521.0213749213904,535.5696797680935
9DTact,ball8,diameter_px,hardness,medium,5,force_N,2.955772791086961,530.1012476830197,513.9246788414561,535.9346493820597
9DTact,ball8,diameter_px,hardness,medium,5,force_N,3.040208572020921,533.9578074134075,517.9413707792146,539.3758780841912
9DTact,ball8,diameter_px,hardness,medium,5,force_N,3.1246443529548813,541.637942103071,513.748908208702,543.996271469574
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.25382780120023074,92.52017331692404,85.45244438808788,196.56806399822278
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.33826358213419105,158.82190588770177,136.0060570056873,238.97069991120503
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.42269936306815137,196.93804132004888,172.46687105407142,265.6950858629177
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.5071351440021117,217.01959990006583,215.01789696509758,284.71410624277996
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.591570924936072,265.2498385122741,247.17209262624198,315.9291586037202
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.6760067058700323,246.5259836761611,86.03775970164328,277.7340598551839
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.7604424868039926,275.3754470888218,111.08938303274128,290.21828119809373
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.8448782677379529,289.4098674456793,136.14100636383927,302.7025025410035
9DTact,ball8,diameter_px,hardness,hard,5,force_N,0.9293140486719133,298.90852136980686,161.1926296949373,315.1867238839134
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.0137498296058736,308.4071752939345,186.24425302603527,352.1515248302924
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.0981856105398338,317.905829218062,216.23903817394236,359.23159357479585
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.1826213914737942,329.3226297021696,246.72113328443623,365.8332445324075
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.2670571724077546,343.27077583482105,260.6227863853882,372.4348954900191
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.3514929533417148,357.06749994289567,274.52443948634016,379.0365464476307
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.435928734275675,364.6815731795419,288.4260925872921,385.6381974052423
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.5203645152096354,372.2956464161881,302.3277456882441,392.23984836285393
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.6048002961435959,379.9097196528344,316.22939878919607,411.60036230321595
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.689236077077556,387.371116134278,331.71557566313743,421.8589331964979
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.7736718580115163,394.38080411764395,348.4594347387721,426.75034225515367
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.8581076389454767,401.39049210100995,359.5183763096753,431.64175131380944
9DTact,ball8,diameter_px,hardness,hard,5,force_N,1.9425434198794371,407.83837728195556,366.31628350362143,436.5331603724652
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.0269792008133973,411.4849831303645,373.11419069756755,441.4245694311209
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.1114149817473575,415.13158897877355,379.91209789151367,446.3159784897767
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.1958507626813177,418.7781948271826,386.7100050854598,451.20738754843245
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.2802865436152784,422.4248006755916,393.5079122794059,466.86596389407674
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.3647223245492386,426.0714065240006,400.305819473352,480.0378174883312
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.449158105483199,429.71801237240965,417.4046713577416,483.5363335613253
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.5335938864171594,439.09989040732967,434.6404200027469,487.0348496343194
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.6180296673511196,447.8912924529746,441.9236124853069,490.5333657073135
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.70246544828508,450.77962420074647,448.22485115843807,494.03188178030763
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.78690122921904,454.5260898315693,453.6679559485184,497.53039785330174
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.8713370101530002,460.8273285047005,456.55628769629027,501.02891392629584
9DTact,ball8,diameter_px,hardness,hard,5,force_N,2.955772791086961,467.12856717783177,459.4446194440622,504.52742999928995
9DTact,ball8,diameter_px,hardness,hard,5,force_N,3.040208572020921,467.8813785213986,449.41710598286096,488.6397546499553
9DTact,ball8,diameter_px,hardness,hard,5,force_N,3.1246443529548813,465.221282939606,439.8471849984071,501.03258620954966
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.0005204583983498,160.02926231730984,91.76257326660989,193.2730093679481
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.08495623933231011,184.1310464674687,157.29234263205555,208.67103504678485
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.16939202026627043,186.91782738259232,185.6829560758396,240.97766602774178
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.25382780120023074,229.12899257667425,227.87600745954092,300.6159546795215
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.33826358213419105,278.9523996711501,274.0371519972527,319.11949393470826
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.42269936306815137,319.66870818298463,292.16619063047,334.45213040578653
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.5071351440021117,331.55669616005355,305.37998158978996,352.4086125854941
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.591570924936072,343.4446841371224,336.5594245863799,366.60847869516635
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.6760067058700323,375.24552605915096,347.5749295518182,375.2846453959104
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.7604424868039926,381.39664843112934,358.5904345172564,383.8825734231355
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.8448782677379529,387.5086514663482,369.6059394826947,394.50601789876777
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,0.9293140486719133,393.6206545015672,380.62144444813293,409.33932519148556
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.0137498296058736,399.73265753678606,368.2999071013448,414.4432443010169
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.0981856105398338,419.5471634105482,380.8380600209091,421.19598498445185
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.1826213914737942,424.65108252007957,393.3762129404734,426.69277924659053
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.2670571724077546,429.7550016296109,405.9143658600377,431.0219162362706
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.3514929533417148,435.35105322595064,418.45251877960203,436.9527319461417
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.435928734275675,439.6801902156307,413.04131536091995,448.0792856731726
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.5203645152096354,444.0093272053108,422.533558881894,455.4734591298667
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.6048002961435959,448.3384641949908,432.025802402868,459.4893008395505
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.689236077077556,463.5051425492342,441.51804592384207,468.7970952640665
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.7736718580115163,467.520984258918,451.01028944481607,472.07161063542765
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.8581076389454767,471.53682596860176,460.5025329657901,475.34612600678884
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,1.9425434198794371,477.79121285238705,469.9947764867641,478.62064137815
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.0269792008133973,481.89515674951116,460.6810525669822,485.81131867109434
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.1114149817473575,485.16967212087235,468.2757906821577,492.1944921336576
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.1958507626813177,488.4441874922335,475.87052879733324,495.6191250762428
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.2802865436152784,491.7187028635947,483.4652669125088,499.04375801882804
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.3647223245492386,502.46839096141326,491.06000502768427,510.2868279673667
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.449158105483199,505.8930239039984,498.6547431428598,513.3669485184038
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.5335938864171594,509.31765684658365,506.24948125803536,516.4470690694409
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.6180296673511196,514.7839862827772,513.8442193732109,519.527189620478
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.70246544828508,521.8733085220748,508.0700724911815,522.6073101715151
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.78690122921904,525.6874307225522,504.62184735456395,526.5467357492485
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.8713370101530002,528.7675512735893,514.3058968728698,529.1210241818096
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,2.955772791086961,527.8426295027732,512.9087531280127,532.485979800013
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,3.040208572020921,533.9717984782067,520.9461278887181,535.2641912177003
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,3.1246443529548813,539.2409157912822,524.0978856882032,542.0679679342501
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,3.209080133888842,542.2230501940958,526.8029396346002,547.031465593626
9DTact,ball8,diameter_px,thickness_mm,1,5,force_N,3.293515914822802,545.2051845969092,529.5079935809972,551.9949632530017
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.16939202026627043,169.22697782608768,165.7348757246486,188.61462236388778
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.25382780120023074,218.37553725050225,92.52017331692404,254.55183436869396
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.33826358213419105,272.56877982979427,158.82190588770177,276.0017613723468
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.42269936306815137,293.8231177540139,196.93804132004888,299.72142829857773
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.5071351440021117,315.07745567823343,217.01959990006583,323.4410952248087
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.591570924936072,316.70206376117335,265.2498385122741,336.331793602453
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.6760067058700323,336.1227619069455,277.7340598551839,374.33732095665073
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.7604424868039926,355.5434600527177,290.21828119809373,385.3767604464279
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.8448782677379529,374.9641581984899,302.7025025410035,398.92119729356403
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,0.9293140486719133,369.8654398839375,315.1867238839134,412.6549334146438
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.0137498296058736,384.8610291927531,352.1515248302924,418.7574757977652
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.0981856105398338,400.49946810914605,359.23159357479585,424.8600181808866
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.1826213914737942,416.1379070255391,365.8332445324075,430.9625605640081
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.2670571724077546,431.7763459419321,372.4348954900191,437.96767687948574
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.3514929533417148,420.9937743499296,379.0365464476307,457.64689189540167
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.435928734275675,431.28828158100384,385.6381974052423,462.7179429720046
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.5203645152096354,441.58278881207815,392.23984836285393,467.7889940486076
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.6048002961435959,451.87729604315246,411.60036230321595,472.86004512521055
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.689236077077556,462.1718032742267,421.8589331964979,481.49134348261293
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.7736718580115163,472.46631050530095,426.75034225515367,489.7977294046679
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.8581076389454767,463.3311880052732,431.64175131380944,493.3666552407223
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,1.9425434198794371,471.45507617218937,436.5331603724652,496.93558107677677
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.0269792008133973,479.5789643391055,441.4245694311209,500.5045069128312
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.1114149817473575,487.7028525060216,446.3159784897767,504.0734327488856
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.1958507626813177,495.8267406729377,451.20738754843245,508.4230088514524
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.2802865436152784,503.9506288398539,466.86596389407674,522.0551635099771
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.3647223245492386,510.496509486055,480.0378174883312,526.571606933484
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.449158105483199,500.5535194561183,483.5363335613253,530.0013885647824
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.5335938864171594,503.7288185705514,487.0348496343194,533.4311701960809
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.6180296673511196,508.05195765826113,490.5333657073135,536.8609518273793
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.70246544828508,512.3750967459708,494.03188178030763,540.2907334586778
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.78690122921904,516.6982358336807,497.53039785330174,545.1970153278553
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.8713370101530002,521.0213749213904,501.02891392629584,552.004208533313
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,2.955772791086961,514.935972004195,493.256727360483,542.2790852662176
9DTact,ball8,diameter_px,thickness_mm,2,5,force_N,3.040208572020921,529.6676530968099,496.00030214432195,563.440226167437
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.25382780120023074,185.3824841816148,172.60498886917964,225.1623022486252
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.33826358213419105,278.5961662668275,233.3613218241628,292.7724878079483
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.42269936306815137,262.84736256656186,196.2613877588524,315.925782861464
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.5071351440021117,316.3374830691099,254.23470155537035,354.0159796988424
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.591570924936072,333.2420298816937,281.47942470792265,370.2668265932198
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.6760067058700323,279.16478739318086,122.23802478458488,374.49740238827343
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.7604424868039926,311.1227341126387,149.0438368745254,390.25649407525526
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.8448782677379529,332.48831331128736,175.84964896446593,400.78404503375
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,0.9293140486719133,353.853892509936,202.65546105440643,409.99404086731204
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.0137498296058736,361.59915012637794,219.4567790279307,434.18526929867426
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.0981856105398338,377.6040116099605,246.15941789960465,444.4300521477397
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.1826213914737942,391.29281396100646,273.2275392432187,452.75553505980105
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.2670571724077546,404.98161631205255,287.8603290796763,467.7827949969058
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.3514929533417148,429.8303099458316,308.0730645575004,474.6487713214709
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.435928734275675,429.9508115034971,320.04629782106065,477.39015382224306
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.5203645152096354,438.47549009928366,332.0195310846209,487.699996491027
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.6048002961435959,447.00016869507016,343.99276434818114,497.9794977813762
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.689236077077556,455.52484729085666,357.1543904414835,504.15717989196435
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.7736718580115163,471.8900721608136,375.1795513231409,510.3348620025523
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.8581076389454767,469.53376979480754,384.6922423765721,511.40056219483665
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,1.9425434198794371,476.7348788750269,391.0091576472854,520.0247900804636
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.0269792008133973,483.93598795524616,397.3260729179987,525.5378568137899
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.1114149817473575,491.13709703546544,403.642988188712,533.155078643657
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.1958507626813177,501.512068724898,411.546834764032,537.998219166698
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.2802865436152784,512.476276163916,419.74529921414467,542.841359689739
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.3647223245492386,510.5516019756161,425.81904298984495,543.3647800735334
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.449158105483199,515.0577681512812,439.61849528337785,552.3453525040359
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.5335938864171594,519.5639343269463,453.5206201473725,557.4198548056225
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.6180296673511196,524.0701005026115,459.95832788953317,561.1593307469475
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.70246544828508,530.8017055270425,466.7722896990052,564.3501735576516
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.78690122921904,538.1372953212557,473.8882438933684,567.5410163683557
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.8713370101530002,542.4903215811033,479.51291632054875,570.7318591790598
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,2.955772791086961,539.1646534574213,467.12856717783177,580.3895885781917
9DTact,ball8,diameter_px,thickness_mm,3,6,force_N,3.040208572020921,508.0947164988561,457.7397469772077,554.6110056480555
9DTact,ball8,level,hardness,soft,6,force_N,0.08495623933231011,2.403170872610818,1.9772797256754981,2.4543233471777137
9DTact,ball8,level,hardness,soft,6,force_N,0.16939202026627043,2.526448101801601,1.982802984797372,2.763569904420942
9DTact,ball8,level,hardness,soft,6,force_N,0.25382780120023074,3.051494007218656,2.245471491821338,3.264153096811459
9DTact,ball8,level,hardness,soft,6,force_N,0.33826358213419105,3.493707468817343,2.4131714529365835,3.7800739156799974
9DTact,ball8,level,hardness,soft,6,force_N,0.42269936306815137,3.892974556868766,2.756877875895041,4.373743129475482
9DTact,ball8,level,hardness,soft,6,force_N,0.5071351440021117,4.532034226957507,2.939403297827171,5.1695409742148986
9DTact,ball8,level,hardness,soft,6,force_N,0.591570924936072,4.925317999962646,3.1833365337734225,5.581592222120852
9DTact,ball8,level,hardness,soft,6,force_N,0.6760067058700323,5.747498461766126,3.7367583247328637,6.340006507583756
9DTact,ball8,level,hardness,soft,6,force_N,0.7604424868039926,6.264075750002239,3.914525796743973,6.879414452540775
9DTact,ball8,level,hardness,soft,6,force_N,0.8448782677379529,6.732623187869084,4.132230629383902,7.334859877291147
9DTact,ball8,level,hardness,soft,6,force_N,0.9293140486719133,7.2136358695126255,4.373835485708609,7.739156039595874
